2017-07-31,-0.00633
2017-08-01,-0.00637
2017-08-02,-0.00103
2017-08-03,0.00324
2017-08-04,0.00889
2017-08-05,0.01414
2017-08-06,0.01288
2017-08-07,-0.00708
2017-08-08,-0.00936
2017-08-09,-0.00523
2017-08-10,-0.00106
2017-08-11,-0.02435
2017-08-12,0.01469
2017-08-13,-0.01981
2017-08-14,-0.01111
2017-08-15,-0.00988
2017-08-16,-0.00409
2017-08-17,0.01083
2017-08-18,0.0029
2017-08-19,-0.00956
2017-08-20,0.00578
2017-08-21,-0.00268
2017-08-22,-0.00245
2017-08-23,-0.01951
2017-08-24,-0.00591
2017-08-25,-0.00278
2017-08-26,0.00501
2017-08-27,-0.02964
2017-08-28,0.00459
2017-08-29,0.00384
2017-08-30,-0.01837
2017-08-31,0.00084
2017-09-01,-0.00237
2017-09-02,-0.01166
2017-09-03,-0.01294
2017-09-04,0.00703
2017-09-05,0.01362
2017-09-06,0.01178
2017-09-07,-0.00285
2017-09-08,0.01608
2017-09-09,-0.01291
2017-09-10,0.01608
2017-09-11,0.00296
2017-09-12,-0.00769
2017-09-13,-0.00162
2017-09-14,-0.00122
2017-09-15,0.00052
2017-09-16,0.00291
2017-09-17,-0.00738
2017-09-18,-0.01641
2017-09-19,-0.00568
2017-09-20,0.00149
2017-09-21,0.01605
2017-09-22,-0.00936
2017-09-23,0.01212
2017-09-24,0.00519
2017-09-25,-0.00406
2017-09-26,0.02182
2017-09-27,0.00022
2017-09-28,-0.00208
2017-09-29,-0.01386
2017-09-30,-0.00177
2017-10-01,-0.00907
2017-10-02,-0.0129
2017-10-03,0.01325
2017-10-04,0.00355
2017-10-05,-0.00514
2017-10-06,0.00685
2017-10-07,-0.01226
2017-10-08,-0.0037
2017-10-09,0.00381
2017-10-10,7e-05
2017-10-11,0.00983
2017-10-12,-0.01249
2017-10-13,0.0019
2017-10-14,0.01067
2017-10-15,0.01357
2017-10-16,-0.00162
2017-10-17,-0.00245
2017-10-18,0.02145
2017-10-19,-0.00848
2017-10-20,-0.00066
2017-10-21,0.00646
2017-10-22,-0.00359
2017-10-23,-0.01064
2017-10-24,-0.02254
2017-10-25,-0.01116
2017-10-26,-2e-05
2017-10-27,-0.03453
2017-10-28,-0.00384
2017-10-29,-0.00552
2017-10-30,0.00111
2017-10-31,-0.00698
2017-11-01,-0.00358
2017-11-02,-0.00957
2017-11-03,0.0137
2017-11-04,-2e-05
2017-11-05,0.00459
2017-11-06,-0.00723
2017-11-07,0.00194
2017-11-08,-0.0135
2017-11-09,0.01192
2017-11-10,0.00965
2017-11-11,-0.00882
2017-11-12,0.0034
2017-11-13,0.0028
2017-11-14,-0.00883
2017-11-15,-0.00107
2017-11-16,0.00542
2017-11-17,-0.00632
2017-11-18,-0.0166
2017-11-19,0.02255
2017-11-20,-0.01513
2017-11-21,0.02043
2017-11-22,-0.01284
2017-11-23,0.01796
2017-11-24,-0.00176
2017-11-25,0.01634
2017-11-26,0.01433
2017-11-27,-0.01095
2017-11-28,-0.00409
2017-11-29,0.0206
2017-11-30,-0.0032
2017-12-01,-0.00583
2017-12-02,0.00138
2017-12-03,0.00859
2017-12-04,-0.01108
2017-12-05,0.00181
2017-12-06,0.00018
2017-12-07,0.00097
2017-12-08,0.00534
2017-12-09,0.01259
2017-12-10,-0.00756
2017-12-11,0.02144
2017-12-12,0.01029
2017-12-13,-0.01547
2017-12-14,0.00966
2017-12-15,-0.00486
2017-12-16,-0.00373
2017-12-17,-0.00342
2017-12-18,-0.0191
2017-12-19,-0.00584
2017-12-20,0.01066
2017-12-21,-0.01803
2017-12-22,0.00728
2017-12-23,0.01852
2017-12-24,0.00614
2017-12-25,0.0053
2017-12-26,-0.00063
2017-12-27,-0.01154
2017-12-28,0.00725
2017-12-29,0.00467
2017-12-30,0.00795
2017-12-31,0.00782
2018-01-01,0.00126
2018-01-02,-0.01073
2018-01-03,0.02092
2018-01-04,0.00031
2018-01-05,0.00202
2018-01-06,-2e-05
2018-01-07,0.01074
2018-01-08,-0.00204
2018-01-09,-0.02381
2018-01-10,0.00492
